word,palabra,sentiment,lexicon,score
equally,Igualmente,positive,nrc,NA
equilibrium,equilibrio,positive,nrc,NA
equity,equidad,positive,nrc,NA
eradicate,erradicar,anger,nrc,NA
eradicate,erradicar,negative,nrc,NA
eradication,erradicación,anger,nrc,NA
eradication,erradicación,disgust,nrc,NA
eradication,erradicación,fear,nrc,NA
eradication,erradicación,negative,nrc,NA
erase,borrar,fear,nrc,NA
erase,borrar,negative,nrc,NA
erosion,erosión,negative,nrc,NA
erotic,erótico,anticipation,nrc,NA
erotic,erótico,joy,nrc,NA
erotic,erótico,negative,nrc,NA
erotic,erótico,positive,nrc,NA
erotic,erótico,surprise,nrc,NA
erotic,erótico,trust,nrc,NA
err,errar,negative,nrc,NA
errand,recado,anticipation,nrc,NA
errand,recado,positive,nrc,NA
errand,recado,trust,nrc,NA
errant,andante,negative,nrc,NA
erratic,errático,negative,nrc,NA
erratic,errático,surprise,nrc,NA
erratum,errata,negative,nrc,NA
erroneous,erróneo,negative,nrc,NA
error,error,negative,nrc,NA
error,error,sadness,nrc,NA
erudite,erudito,positive,nrc,NA
erupt,estallar,anger,nrc,NA
erupt,estallar,negative,nrc,NA
erupt,estallar,surprise,nrc,NA
eruption,erupción,anger,nrc,NA
eruption,erupción,fear,nrc,NA
eruption,erupción,negative,nrc,NA
eruption,erupción,surprise,nrc,NA
escalate,escalar,anger,nrc,NA
escalate,escalar,negative,nrc,NA
escape,escapar,anticipation,nrc,NA
escape,escapar,fear,nrc,NA
escape,escapar,negative,nrc,NA
escape,escapar,positive,nrc,NA
escaped,escapado,fear,nrc,NA
eschew,evitar,anger,nrc,NA
eschew,evitar,negative,nrc,NA
eschew,evitar,sadness,nrc,NA
escort,escolta,trust,nrc,NA
espionage,espionaje,negative,nrc,NA
esprit,espíritu,positive,nrc,NA
essential,esencial,positive,nrc,NA
establish,establecer,trust,nrc,NA
established,establecido,joy,nrc,NA
established,establecido,positive,nrc,NA
esteem,estima,joy,nrc,NA
esteem,estima,positive,nrc,NA
esteem,estima,sadness,nrc,NA
esteem,estima,trust,nrc,NA
esthetic,estético,positive,nrc,NA
estranged,Alejado,negative,nrc,NA
ethereal,etéreo,fear,nrc,NA
ethical,ético,positive,nrc,NA
ethics,ética,positive,nrc,NA
euthanasia,eutanasia,fear,nrc,NA
euthanasia,eutanasia,negative,nrc,NA
euthanasia,eutanasia,sadness,nrc,NA
evacuate,evacuar,fear,nrc,NA
evacuate,evacuar,negative,nrc,NA
evacuation,evacuación,negative,nrc,NA
evade,evadir,anger,nrc,NA
evade,evadir,disgust,nrc,NA
evade,evadir,fear,nrc,NA
evade,evadir,negative,nrc,NA
evanescence,evanescencia,sadness,nrc,NA
evanescence,evanescencia,surprise,nrc,NA
evasion,evasión,fear,nrc,NA
evasion,evasión,negative,nrc,NA
evasion,evasión,sadness,nrc,NA
eventual,eventual,anticipation,nrc,NA
eventuality,eventualidad,anticipation,nrc,NA
eventuality,eventualidad,fear,nrc,NA
evergreen,hojas perennes,joy,nrc,NA
evergreen,hojas perennes,positive,nrc,NA
evergreen,hojas perennes,trust,nrc,NA
everlasting,eterno,positive,nrc,NA
evict,desalojar,negative,nrc,NA
evict,desalojar,sadness,nrc,NA
eviction,desalojo,anger,nrc,NA
eviction,desalojo,disgust,nrc,NA
eviction,desalojo,fear,nrc,NA
eviction,desalojo,negative,nrc,NA
eviction,desalojo,sadness,nrc,NA
evident,evidente,positive,nrc,NA
evident,evidente,trust,nrc,NA
evil,mal,anger,nrc,NA
evil,mal,disgust,nrc,NA
evil,mal,fear,nrc,NA
evil,mal,negative,nrc,NA
evil,mal,sadness,nrc,NA
evolution,evolución,positive,nrc,NA
exacerbate,exacerbar,negative,nrc,NA
exacerbation,exacerbación,anger,nrc,NA
exacerbation,exacerbación,fear,nrc,NA
exacerbation,exacerbación,negative,nrc,NA
exacting,exigente,negative,nrc,NA
exaggerate,exagerar,anger,nrc,NA
exaggerate,exagerar,negative,nrc,NA
exaggerated,exagerado,negative,nrc,NA
exalt,exaltar,anticipation,nrc,NA
exalt,exaltar,joy,nrc,NA
exalt,exaltar,positive,nrc,NA
exalt,exaltar,trust,nrc,NA
exaltation,exaltación,joy,nrc,NA
exaltation,exaltación,positive,nrc,NA
exaltation,exaltación,trust,nrc,NA
exalted,exaltado,joy,nrc,NA
exalted,exaltado,positive,nrc,NA
exalted,exaltado,trust,nrc,NA
examination,examen,fear,nrc,NA
examination,examen,negative,nrc,NA
examination,examen,surprise,nrc,NA
exasperation,exasperación,anger,nrc,NA
exasperation,exasperación,disgust,nrc,NA
exasperation,exasperación,negative,nrc,NA
excavation,excavación,anticipation,nrc,NA
excavation,excavación,negative,nrc,NA
excavation,excavación,surprise,nrc,NA
exceed,exceder,anticipation,nrc,NA
exceed,exceder,joy,nrc,NA
exceed,exceder,positive,nrc,NA
excel,sobresalir,anticipation,nrc,NA
excel,sobresalir,joy,nrc,NA
excel,sobresalir,positive,nrc,NA
excel,sobresalir,surprise,nrc,NA
excel,sobresalir,trust,nrc,NA
excellence,excelencia,disgust,nrc,NA
excellence,excelencia,joy,nrc,NA
excellence,excelencia,positive,nrc,NA
excellence,excelencia,trust,nrc,NA
excellent,excelente,joy,nrc,NA
excellent,excelente,positive,nrc,NA
excellent,excelente,trust,nrc,NA
excess,exceso,negative,nrc,NA
exchange,intercambiar,positive,nrc,NA
exchange,intercambiar,trust,nrc,NA
excise,extirpar,negative,nrc,NA
excitable,excitable,positive,nrc,NA
excitation,excitación,anger,nrc,NA
excitation,excitación,anticipation,nrc,NA
excitation,excitación,fear,nrc,NA
excitation,excitación,joy,nrc,NA
excitation,excitación,positive,nrc,NA
excitation,excitación,surprise,nrc,NA
excite,excitar,anger,nrc,NA
excite,excitar,anticipation,nrc,NA
excite,excitar,fear,nrc,NA
excite,excitar,joy,nrc,NA
excite,excitar,positive,nrc,NA
excite,excitar,surprise,nrc,NA
excited,emocionado,anticipation,nrc,NA
excited,emocionado,joy,nrc,NA
excited,emocionado,positive,nrc,NA
excited,emocionado,surprise,nrc,NA
excited,emocionado,trust,nrc,NA
excitement,emoción,anticipation,nrc,NA
excitement,emoción,joy,nrc,NA
excitement,emoción,positive,nrc,NA
excitement,emoción,surprise,nrc,NA
exciting,emocionante,anticipation,nrc,NA
exciting,emocionante,joy,nrc,NA
exciting,emocionante,positive,nrc,NA
exciting,emocionante,surprise,nrc,NA
exclaim,exclamar,surprise,nrc,NA
excluded,Excluido,disgust,nrc,NA
excluded,Excluido,negative,nrc,NA
excluded,Excluido,sadness,nrc,NA
excluding,Excluyendo,negative,nrc,NA
excluding,Excluyendo,sadness,nrc,NA
exclusion,exclusión,disgust,nrc,NA
exclusion,exclusión,fear,nrc,NA
exclusion,exclusión,negative,nrc,NA
exclusion,exclusión,sadness,nrc,NA
excrement,excremento,disgust,nrc,NA
excrement,excremento,negative,nrc,NA
excretion,excreción,disgust,nrc,NA
excruciating,agudísimo,fear,nrc,NA
excruciating,agudísimo,negative,nrc,NA
excuse,excusa,negative,nrc,NA
execution,ejecución,anger,nrc,NA
execution,ejecución,fear,nrc,NA
execution,ejecución,negative,nrc,NA
execution,ejecución,sadness,nrc,NA
execution,ejecución,trust,nrc,NA
executioner,verdugo,anger,nrc,NA
executioner,verdugo,fear,nrc,NA
executioner,verdugo,negative,nrc,NA
executioner,verdugo,sadness,nrc,NA
executor,ejecutor,trust,nrc,NA
exemplary,ejemplar,positive,nrc,NA
exemption,exención,positive,nrc,NA
exhaust,escape,negative,nrc,NA
exhausted,agotado,negative,nrc,NA
exhausted,agotado,sadness,nrc,NA
exhaustion,agotamiento,anticipation,nrc,NA
exhaustion,agotamiento,negative,nrc,NA
exhaustion,agotamiento,sadness,nrc,NA
exhaustive,exhaustivo,trust,nrc,NA
exhilaration,regocijo,joy,nrc,NA
exhilaration,regocijo,positive,nrc,NA
exhilaration,regocijo,surprise,nrc,NA
exhort,exhortar,positive,nrc,NA
exhortation,exhortación,positive,nrc,NA
exigent,exigente,anticipation,nrc,NA
exigent,exigente,disgust,nrc,NA
exigent,exigente,fear,nrc,NA
exigent,exigente,negative,nrc,NA
exigent,exigente,surprise,nrc,NA
exile,exilio,anger,nrc,NA
exile,exilio,fear,nrc,NA
exile,exilio,negative,nrc,NA
exile,exilio,sadness,nrc,NA
existence,existencia,positive,nrc,NA
exorcism,exorcismo,fear,nrc,NA
exorcism,exorcismo,negative,nrc,NA
exorcism,exorcismo,sadness,nrc,NA
exotic,exótico,positive,nrc,NA
expatriate,expatriado,negative,nrc,NA
expect,esperar,anticipation,nrc,NA
expect,esperar,positive,nrc,NA
expect,esperar,surprise,nrc,NA
expect,esperar,trust,nrc,NA
expectancy,expectativa,anticipation,nrc,NA
expectant,expectante,anticipation,nrc,NA
expectation,expectativa,anticipation,nrc,NA
expectation,expectativa,positive,nrc,NA
expected,esperado,anticipation,nrc,NA
expecting,Esperando,anticipation,nrc,NA
expedient,conveniente,joy,nrc,NA
expedient,conveniente,positive,nrc,NA
expedient,conveniente,trust,nrc,NA
expedition,expedición,anticipation,nrc,NA
expedition,expedición,positive,nrc,NA
expel,expulsar,anger,nrc,NA
expel,expulsar,disgust,nrc,NA
expel,expulsar,fear,nrc,NA
expel,expulsar,negative,nrc,NA
expel,expulsar,sadness,nrc,NA
expenditure,gasto,negative,nrc,NA
expenses,gastos,negative,nrc,NA
experienced,experimentado,positive,nrc,NA
experienced,experimentado,trust,nrc,NA
experiment,experimentar,anticipation,nrc,NA
experiment,experimentar,surprise,nrc,NA
expert,experto,positive,nrc,NA
expert,experto,trust,nrc,NA
expertise,pericia,positive,nrc,NA
expertise,pericia,trust,nrc,NA
expire,expirar,negative,nrc,NA
expire,expirar,sadness,nrc,NA
expired,muerto,negative,nrc,NA
explain,explique,positive,nrc,NA
explain,explique,trust,nrc,NA
expletive,expletivo,anger,nrc,NA
expletive,expletivo,negative,nrc,NA
explode,explotar,anger,nrc,NA
explode,explotar,fear,nrc,NA
explode,explotar,negative,nrc,NA
explode,explotar,sadness,nrc,NA
explode,explotar,surprise,nrc,NA
explore,explorar,anticipation,nrc,NA
explosion,explosión,fear,nrc,NA
explosion,explosión,negative,nrc,NA
explosion,explosión,surprise,nrc,NA
explosive,explosivo,anger,nrc,NA
explosive,explosivo,anticipation,nrc,NA
explosive,explosivo,fear,nrc,NA
explosive,explosivo,negative,nrc,NA
explosive,explosivo,surprise,nrc,NA
expose,exponer,anticipation,nrc,NA
expose,exponer,fear,nrc,NA
exposed,expuesto,negative,nrc,NA
expropriation,expropiación,negative,nrc,NA
expulsion,expulsión,anger,nrc,NA
expulsion,expulsión,disgust,nrc,NA
expulsion,expulsión,fear,nrc,NA
expulsion,expulsión,negative,nrc,NA
expulsion,expulsión,sadness,nrc,NA
exquisite,Exquisito,joy,nrc,NA
exquisite,Exquisito,positive,nrc,NA
exquisitely,Exquisitamente,positive,nrc,NA
extend,ampliar,positive,nrc,NA
extensive,extenso,positive,nrc,NA
exterminate,exterminar,fear,nrc,NA
exterminate,exterminar,negative,nrc,NA
exterminate,exterminar,sadness,nrc,NA
extermination,exterminio,anger,nrc,NA
extermination,exterminio,fear,nrc,NA
extermination,exterminio,negative,nrc,NA
extinct,extinto,negative,nrc,NA
extinct,extinto,sadness,nrc,NA
extinguish,extinguir,anger,nrc,NA
extinguish,extinguir,negative,nrc,NA
extra,extra,positive,nrc,NA
extrajudicial,extrajudicial,fear,nrc,NA
extrajudicial,extrajudicial,negative,nrc,NA
extraordinary,extraordinario,positive,nrc,NA
extremity,extremidad,negative,nrc,NA
extricate,librar,anticipation,nrc,NA
extricate,librar,positive,nrc,NA
exuberance,exuberancia,joy,nrc,NA
exuberance,exuberancia,positive,nrc,NA
eyewitness,testigo ocular,trust,nrc,NA
fabricate,fabricar,negative,nrc,NA
fabrication,fabricación,negative,nrc,NA
fabrication,fabricación,trust,nrc,NA
facilitate,facilitar,positive,nrc,NA
fact,hecho,trust,nrc,NA
facts,hechos,positive,nrc,NA
facts,hechos,trust,nrc,NA
faculty,facultad,positive,nrc,NA
faculty,facultad,trust,nrc,NA
fade,descolorarse,negative,nrc,NA
faeces,excrementos,disgust,nrc,NA
faeces,excrementos,negative,nrc,NA
failing,defecto,anger,nrc,NA
failing,defecto,anticipation,nrc,NA
failing,defecto,fear,nrc,NA
failing,defecto,negative,nrc,NA
failing,defecto,sadness,nrc,NA
failure,fracaso,disgust,nrc,NA
failure,fracaso,fear,nrc,NA
failure,fracaso,negative,nrc,NA
failure,fracaso,sadness,nrc,NA
fain,Desmayar,anticipation,nrc,NA
fain,Desmayar,joy,nrc,NA
fain,Desmayar,positive,nrc,NA
fain,Desmayar,trust,nrc,NA
fainting,desmayo,fear,nrc,NA
fainting,desmayo,negative,nrc,NA
fainting,desmayo,sadness,nrc,NA
fainting,desmayo,surprise,nrc,NA
fair,justa,positive,nrc,NA
fairly,bastante,positive,nrc,NA
fairly,bastante,trust,nrc,NA
faith,fe,anticipation,nrc,NA
faith,fe,joy,nrc,NA
faith,fe,positive,nrc,NA
faith,fe,trust,nrc,NA
faithful,fiel,positive,nrc,NA
faithful,fiel,trust,nrc,NA
faithless,desleal,negative,nrc,NA
faithless,desleal,sadness,nrc,NA
fake,falso,negative,nrc,NA
fall,otoño,negative,nrc,NA
fall,otoño,sadness,nrc,NA
fallacious,erróneo,anger,nrc,NA
fallacious,erróneo,negative,nrc,NA
fallacy,falacia,negative,nrc,NA
fallible,falible,negative,nrc,NA
falling,que cae,negative,nrc,NA
falling,que cae,sadness,nrc,NA
fallow,barbecho,negative,nrc,NA
falsehood,falsedad,anger,nrc,NA
falsehood,falsedad,negative,nrc,NA
falsehood,falsedad,trust,nrc,NA
falsely,falsamente,negative,nrc,NA
falsification,falsificación,anger,nrc,NA
falsification,falsificación,negative,nrc,NA
falsify,falsificar,disgust,nrc,NA
falsify,falsificar,negative,nrc,NA
falsity,falsedad,disgust,nrc,NA
falsity,falsedad,negative,nrc,NA
falter,desfallecer,fear,nrc,NA
falter,desfallecer,negative,nrc,NA
fame,fama,positive,nrc,NA
familiar,familiar,positive,nrc,NA
familiar,familiar,trust,nrc,NA
familiarity,familiaridad,anticipation,nrc,NA
familiarity,familiaridad,joy,nrc,NA
familiarity,familiaridad,positive,nrc,NA
familiarity,familiaridad,trust,nrc,NA
famine,hambruna,negative,nrc,NA
famine,hambruna,sadness,nrc,NA
famous,famoso,positive,nrc,NA
famously,famosamente,positive,nrc,NA
fanatic,fanático,negative,nrc,NA
fanaticism,fanatismo,fear,nrc,NA
fancy,lujoso,anticipation,nrc,NA
fancy,lujoso,joy,nrc,NA
fancy,lujoso,positive,nrc,NA
fanfare,trompeteo,anticipation,nrc,NA
fanfare,trompeteo,joy,nrc,NA
fanfare,trompeteo,positive,nrc,NA
fanfare,trompeteo,surprise,nrc,NA
fang,colmillo,fear,nrc,NA
fangs,Colmillos,fear,nrc,NA
farce,farsa,negative,nrc,NA
farcical,absurdo,disgust,nrc,NA
farcical,absurdo,negative,nrc,NA
farm,granja,anticipation,nrc,NA
fascinating,fascinante,positive,nrc,NA
fascination,fascinación,positive,nrc,NA
fashionable,de moda,positive,nrc,NA
fasting,rápido,negative,nrc,NA
fasting,rápido,sadness,nrc,NA
fat,grasa,disgust,nrc,NA
fat,grasa,negative,nrc,NA
fat,grasa,sadness,nrc,NA
fatal,fatal,anger,nrc,NA
fatal,fatal,fear,nrc,NA
fatal,fatal,negative,nrc,NA
fatal,fatal,sadness,nrc,NA
fatality,fatalidad,fear,nrc,NA
fatality,fatalidad,negative,nrc,NA
fatality,fatalidad,sadness,nrc,NA
fate,destino,anticipation,nrc,NA
fate,destino,negative,nrc,NA
father,padre,trust,nrc,NA
fatigue,fatiga,negative,nrc,NA
fatigued,Fatigado,negative,nrc,NA
fatigued,Fatigado,sadness,nrc,NA
fatty,graso,disgust,nrc,NA
fatty,graso,negative,nrc,NA
fatty,graso,sadness,nrc,NA
fault,culpa,negative,nrc,NA
fault,culpa,sadness,nrc,NA
faultless,impecable,positive,nrc,NA
faultless,impecable,trust,nrc,NA
faulty,defectuoso,negative,nrc,NA
favorable,favorable,anticipation,nrc,NA
favorable,favorable,joy,nrc,NA
favorable,favorable,positive,nrc,NA
favorable,favorable,surprise,nrc,NA
favorable,favorable,trust,nrc,NA
favorite,favorito,joy,nrc,NA
favorite,favorito,positive,nrc,NA
favorite,favorito,trust,nrc,NA
favoritism,favoritismo,positive,nrc,NA
fawn,adular,negative,nrc,NA
fear,miedo,anger,nrc,NA
fear,miedo,fear,nrc,NA
fear,miedo,negative,nrc,NA
fearful,temeroso,fear,nrc,NA
fearful,temeroso,negative,nrc,NA
fearful,temeroso,sadness,nrc,NA
fearfully,con miedo,fear,nrc,NA
fearfully,con miedo,negative,nrc,NA
fearfully,con miedo,sadness,nrc,NA
fearfully,con miedo,surprise,nrc,NA
fearing,Temiendo,fear,nrc,NA
fearing,Temiendo,negative,nrc,NA
fearless,audaz,fear,nrc,NA
fearless,audaz,positive,nrc,NA
feat,hazaña,anticipation,nrc,NA
feat,hazaña,joy,nrc,NA
feat,hazaña,positive,nrc,NA
feat,hazaña,surprise,nrc,NA
feature,característica,positive,nrc,NA
febrile,febril,negative,nrc,NA
fecal,Fecal,disgust,nrc,NA
fecal,Fecal,negative,nrc,NA
feces,heces,disgust,nrc,NA
feces,heces,negative,nrc,NA
fee,cuota,anger,nrc,NA
fee,cuota,negative,nrc,NA
feeble,débil,negative,nrc,NA
feeble,débil,sadness,nrc,NA
feeling,sensación,anger,nrc,NA
feeling,sensación,anticipation,nrc,NA
feeling,sensación,disgust,nrc,NA
feeling,sensación,fear,nrc,NA
feeling,sensación,joy,nrc,NA
feeling,sensación,negative,nrc,NA
feeling,sensación,positive,nrc,NA
feeling,sensación,sadness,nrc,NA
feeling,sensación,surprise,nrc,NA
feeling,sensación,trust,nrc,NA
feigned,fingido,negative,nrc,NA
felicity,felicidad,joy,nrc,NA
felicity,felicidad,positive,nrc,NA
fell,cayó,negative,nrc,NA
fell,cayó,sadness,nrc,NA
fellow,compañero,positive,nrc,NA
fellow,compañero,trust,nrc,NA
fellowship,compañerismo,positive,nrc,NA
felon,felón,fear,nrc,NA
felon,felón,negative,nrc,NA
felony,delito,negative,nrc,NA
female,hembra,positive,nrc,NA
fenced,cercado,anger,nrc,NA
fender,defensa,trust,nrc,NA
ferment,fermentar,anticipation,nrc,NA
ferment,fermentar,negative,nrc,NA
fermentation,fermentación,anticipation,nrc,NA
ferocious,feroz,anger,nrc,NA
ferocious,feroz,disgust,nrc,NA
ferocious,feroz,fear,nrc,NA
ferocious,feroz,negative,nrc,NA
ferocity,ferocidad,anger,nrc,NA
ferocity,ferocidad,negative,nrc,NA
fertile,fértil,positive,nrc,NA
fervor,fervor,anger,nrc,NA
fervor,fervor,joy,nrc,NA
fervor,fervor,positive,nrc,NA
festival,festival,anticipation,nrc,NA
festival,festival,joy,nrc,NA
festival,festival,positive,nrc,NA
festival,festival,surprise,nrc,NA
festive,festivo,joy,nrc,NA
festive,festivo,positive,nrc,NA
fete,fiesta,anticipation,nrc,NA
fete,fiesta,joy,nrc,NA
fete,fiesta,positive,nrc,NA
fete,fiesta,surprise,nrc,NA
feud,feudo,anger,nrc,NA
feud,feudo,negative,nrc,NA
feudal,feudal,negative,nrc,NA
feudalism,feudalismo,anger,nrc,NA
feudalism,feudalismo,negative,nrc,NA
feudalism,feudalismo,sadness,nrc,NA
fever,fiebre,fear,nrc,NA
feverish,febril,negative,nrc,NA
fiasco,fiasco,negative,nrc,NA
fib,mentira,anger,nrc,NA
fib,mentira,negative,nrc,NA
fickle,voluble,negative,nrc,NA
fictitious,ficticio,negative,nrc,NA
fidelity,fidelidad,joy,nrc,NA
fidelity,fidelidad,positive,nrc,NA
fidelity,fidelidad,trust,nrc,NA
fiend,demonio,anger,nrc,NA
fiend,demonio,disgust,nrc,NA
fiend,demonio,fear,nrc,NA
fiend,demonio,negative,nrc,NA
fierce,feroz,anger,nrc,NA
fierce,feroz,disgust,nrc,NA
fierce,feroz,fear,nrc,NA
fierce,feroz,negative,nrc,NA
fiesta,Fiesta,anticipation,nrc,NA
fiesta,Fiesta,joy,nrc,NA
fiesta,Fiesta,positive,nrc,NA
fiesta,Fiesta,surprise,nrc,NA
fiesta,Fiesta,trust,nrc,NA
fight,lucha,anger,nrc,NA
fight,lucha,fear,nrc,NA
fight,lucha,negative,nrc,NA
fighting,lucha,anger,nrc,NA
fighting,lucha,negative,nrc,NA
filibuster,filibustero,negative,nrc,NA
fill,llenar,trust,nrc,NA
filth,inmundicia,disgust,nrc,NA
filth,inmundicia,negative,nrc,NA
filthy,inmundo,disgust,nrc,NA
filthy,inmundo,negative,nrc,NA
finally,finalmente,anticipation,nrc,NA
finally,finalmente,disgust,nrc,NA
finally,finalmente,joy,nrc,NA
finally,finalmente,positive,nrc,NA
finally,finalmente,surprise,nrc,NA
finally,finalmente,trust,nrc,NA
finery,galas,positive,nrc,NA
finesse,finura,positive,nrc,NA
fire,fuego,fear,nrc,NA
firearms,Armas de fuego,anger,nrc,NA
firearms,Armas de fuego,fear,nrc,NA
firearms,Armas de fuego,negative,nrc,NA
fireball,Bola de fuego,positive,nrc,NA
fireman,bombero,trust,nrc,NA
fireproof,incombustible,positive,nrc,NA
firmness,firmeza,positive,nrc,NA
firmness,firmeza,trust,nrc,NA
firstborn,primogénito,anticipation,nrc,NA
firstborn,primogénito,joy,nrc,NA
firstborn,primogénito,positive,nrc,NA
firstborn,primogénito,trust,nrc,NA
fits,encaja,anger,nrc,NA
fits,encaja,negative,nrc,NA
fitting,adecuado,anticipation,nrc,NA
fitting,adecuado,joy,nrc,NA
fitting,adecuado,positive,nrc,NA
fitting,adecuado,trust,nrc,NA
fixed,fijo,trust,nrc,NA
